GEOID20,STATEFP20,COUNTYFP20,NAME20,CountyName,SubdivisionName,SubdivisionType,SLDLST20,SLDUST20,CD116FP,SLDLST22,SLDUST22,CDNew,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_mcg,uss_16_rep_too,atg_16_dem_sha,atg_16_rep_raf,uss_18_dem_cas,uss_18_rep_bar,gov_18_dem_wol,gov_18_rep_wag,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv,Tot_2010_tot,Tot_2010_vap,Tot_2019_cvap
42069000800,42,069,Fell District 04,Lackawanna,Fell,Township,114,022,08,112,40,8,227,7,213,0,1,0,0,1,5,184,5,173,0,1,0,0,1,4,62.2,95.5,82.2,63.6,88.9,64.0,70.6,60.3,65.3,64.5,74.4,77.8,62.4,68.0,,,69.6,73.8,204,167,141
42069000810,42,069,GLENBURN,Lackawanna,Glenburn,Township,114,022,08,118,22,8,1434,48,1285,10,0,38,0,4,49,1104,22,1024,8,0,24,0,2,24,377.0,423.0,360.0,423.0,405.0,393.0,393.0,295.0,409.0,276.0,413.0,380.7,285.5,401.0,,,362.0,388.8,1246,977,985
42069000830,42,069,JEFFERSON,Lackawanna,Jefferson,Township,118,022,08,112,40,8,3765,81,3539,18,6,14,0,7,100,2980,29,2857,11,6,11,0,3,63,740.0,1284.0,806.0,1076.0,916.0,1086.0,809.0,913.0,864.0,849.0,1148.7,820.7,881.0,836.5,,,1041.6,827.0,3731,2964,2520
42069000860,42,069,Jermyn Ward 03,Lackawanna,Jermyn,Borough,114,022,08,112,40,8,683,23,647,0,0,3,0,0,10,567,14,550,0,0,1,0,0,2,140.2,174.0,151.5,145.4,169.6,142.8,150.6,136.7,157.5,128.9,154.1,153.8,132.8,154.1,,,145.6,153.9,659,546,470
42069000925,42,069,Jessup Ward 03 District 02,Lackawanna,Jessup,Borough,112,022,08,112,40,8,880,27,806,3,0,8,0,5,31,725,18,683,3,0,3,0,2,16,264.0,164.0,280.0,116.0,331.0,91.0,274.0,104.0,296.0,80.0,123.7,291.7,92.0,285.0,,,111.0,289.0,863,697,647
42069000910,42,069,Jessup Ward 03 District 01,Lackawanna,Jessup,Borough,112,022,08,112,40,8,1329,65,1199,19,4,11,0,2,29,1067,36,981,14,2,9,0,0,25,386.3,309.8,423.0,232.1,485.9,195.3,422.1,173.2,444.2,146.4,245.7,431.7,159.8,433.2,,,211.3,432.3,1373,1061,985
42069000960,42,069,MADISON,Lackawanna,Madison,Township,118,022,08,113,40,8,2469,52,2321,10,0,8,0,12,66,1983,26,1896,5,0,2,0,5,49,430.8,804.2,465.0,664.8,544.9,688.2,451.3,593.6,477.6,553.7,719.0,480.2,573.6,464.5,,,660.9,473.9,2750,2080,2000
42069000990,42,069,Mayfield Ward 03,Lackawanna,Mayfield,Borough,114,022,08,112,40,8,453,6,427,3,0,0,0,1,16,358,3,344,3,0,0,0,1,7,98.6,152.8,104.5,124.2,134.1,100.6,105.5,96.6,115.3,82.8,125.9,112.4,89.7,110.4,,,111.4,111.6,458,351,335
42069001005,42,069,Moosic Ward 01,Lackawanna,Moosic,Borough,114,022,08,118,22,8,1426,57,1291,21,1,5,0,1,50,1187,36,1113,14,1,4,0,0,19,382.2,397.7,425.1,292.3,463.5,288.1,408.9,263.3,437.4,233.7,326.0,423.6,248.5,423.1,,,295.0,423.4,1441,1170,1181
42069001035,42,069,Moosic Ward 04,Lackawanna,Moosic,Borough,114,022,08,118,22,8,1257,71,1127,13,1,14,0,13,18,1080,39,995,9,1,10,0,12,14,337.9,327.8,370.6,247.1,410.1,231.6,355.1,206.6,384.0,171.9,268.8,372.9,189.2,369.5,,,237.0,371.5,1283,1063,1139
42069001050,42,069,MOSCOW,Lackawanna,Moscow,Borough,118,022,08,113,40,8,2039,80,1845,31,0,17,0,0,66,1645,42,1542,17,0,11,0,0,33,519.2,642.8,529.0,590.2,579.1,578.8,523.7,466.4,571.4,407.3,604.0,542.4,436.9,547.5,,,537.1,544.5,2026,1519,1530
42069001070,42,069,NORTH ABINGTON,Lackawanna,North Abington,Township,114,022,08,114,22,8,706,28,641,0,0,13,0,4,20,554,13,509,0,0,12,0,1,19,163.0,232.0,152.0,249.0,177.0,225.0,160.0,200.0,187.0,176.0,235.3,164.0,188.0,173.5,,,216.4,167.8,703,517,447
42069001080,42,069,Old Forge Ward 01,Lackawanna,Old Forge,Borough,114,022,08,118,22,8,1002,49,909,17,1,11,0,3,12,840,31,775,12,1,9,0,3,9,241.4,331.5,273.5,253.4,288.6,256.4,237.4,238.4,286.5,191.3,280.5,267.8,214.8,262.0,,,254.2,265.5,1000,848,926
42069001120,42,069,Old Forge Ward 05,Lackawanna,Old Forge,Borough,114,022,08,118,22,8,1088,59,959,15,2,20,0,3,30,938,41,842,9,2,17,0,2,25,202.8,266.1,204.7,226.6,239.3,204.6,199.3,197.3,222.2,171.6,232.4,215.6,184.5,210.8,,,213.2,213.7,976,793,747
42069001140,42,069,Old Forge Ward 06 District 02,Lackawanna,Old Forge,Borough,114,022,08,118,22,8,1471,106,1216,66,1,34,0,2,46,1188,56,1027,39,1,29,0,2,34,398.5,386.9,406.4,321.2,468.1,298.7,378.9,250.8,393.6,230.2,335.6,424.3,240.5,386.3,,,297.6,409.1,1510,1165,997
42069001240,42,069,Olyphant Ward 04 District 02,Lackawanna,Olyphant,Borough,112,022,08,112,40,8,793,91,640,25,0,6,0,5,26,608,52,525,14,0,4,0,1,12,170.2,174.9,185.2,127.1,218.8,128.0,161.5,107.2,176.9,89.9,143.3,191.4,98.6,169.2,,,125.4,182.5,735,569,511
42069001160,42,069,Olyphant Ward 01,Lackawanna,Olyphant,Borough,112,022,08,112,40,8,860,40,739,24,0,9,0,5,43,690,21,610,20,0,8,0,3,28,219.6,191.1,234.9,150.9,286.6,137.5,245.0,117.1,256.1,101.3,159.8,247.1,109.2,250.6,,,139.6,248.5,805,662,576
42069001250,42,069,Ransom District 01,Lackawanna,Ransom,Township,114,022,08,118,22,8,629,4,598,3,2,4,0,1,17,533,1,514,3,2,3,0,1,9,149.6,243.2,158.9,220.4,182.7,207.5,143.1,165.6,148.1,157.3,223.7,163.7,161.4,145.6,,,198.8,156.5,583,471,479
42069001280,42,069,ROARING BROOK,Lackawanna,Roaring Brook,Township,118,022,08,113,40,8,2273,42,2151,11,1,13,0,3,52,1722,23,1642,11,1,13,0,0,32,479.0,700.0,505.0,633.0,571.0,599.0,514.0,523.0,575.0,455.0,644.0,518.3,489.0,544.5,,,582.0,528.8,1907,1482,1610
42069001290,42,069,Scott District 01,Lackawanna,Scott,Township,114,022,08,114,22,8,2455,34,2335,8,0,15,0,0,63,1991,23,1906,3,0,10,0,0,49,519.0,928.0,644.0,712.0,727.0,682.0,610.0,598.0,637.0,563.0,774.0,630.0,580.5,623.5,,,696.6,627.4,2606,2094,1980
42069001315,42,069,Scranton Ward 01 District 01,Lackawanna,Scranton,City,113,022,08,114,22,8,1801,202,1362,117,1,33,0,11,75,1399,130,1140,66,1,26,0,3,33,488.8,285.4,506.0,210.0,551.0,208.7,435.7,157.7,442.1,150.3,234.7,515.3,154.0,438.9,,,202.4,484.7,2063,1594,1624
42069002160,42,069,Scranton Ward 22 District 01,Lackawanna,Scranton,City,113,022,08,113,22,8,961,125,741,34,1,14,2,5,39,775,85,633,23,0,10,2,1,21,237.0,150.0,236.0,129.0,266.0,114.0,218.0,107.0,233.0,89.0,131.0,246.3,98.0,225.5,,,117.8,238.0,919,742,842
42069001525,42,069,Scranton Ward 05 District 01,Lackawanna,Scranton,City,113,022,08,113,22,8,1772,347,1116,203,0,12,0,4,90,1324,218,921,125,0,10,0,1,49,415.2,233.1,423.9,177.0,475.8,171.6,331.6,125.1,336.1,113.9,193.9,438.3,119.5,333.9,,,164.2,396.5,1718,1279,1196
42069001845,42,069,Scranton Ward 14 District 01,Lackawanna,Scranton,City,113,022,08,113,22,8,1180,250,670,153,4,23,0,6,74,877,157,564,87,4,20,0,2,43,236.4,153.2,236.2,122.7,270.3,112.3,172.9,82.0,180.6,72.6,129.4,247.6,77.3,176.7,,,108.5,219.3,1182,878,1023
42069001760,42,069,Scranton Ward 12 District 02,Lackawanna,Scranton,City,112,022,08,113,22,8,965,208,490,72,0,152,0,5,38,740,133,420,55,0,112,0,0,20,246.8,98.0,245.5,82.4,262.9,77.8,187.9,51.6,186.0,49.5,86.1,251.7,50.6,186.9,,,71.9,225.8,927,719,560
42069001925,42,069,Scranton Ward 17 District 01,Lackawanna,Scranton,City,112,022,08,113,22,8,2201,356,1054,227,31,343,0,36,154,1705,211,891,170,25,295,0,26,87,535.2,181.9,524.7,155.1,541.9,170.4,404.0,119.7,407.9,113.0,169.1,533.9,116.3,406.0,,,148.0,482.7,2327,1813,1687
42069002240,42,069,Scranton Ward 24 District 02,Lackawanna,Scranton,City,113,022,08,113,22,8,694,53,568,10,0,50,0,1,12,601,45,501,10,0,37,0,0,8,233.0,135.0,244.0,111.0,261.0,112.0,243.0,97.0,253.0,84.0,119.3,246.0,90.5,248.0,,,107.8,246.8,700,592,636
42069002070,42,069,Scranton Ward 20 District 01,Lackawanna,Scranton,City,113,022,08,113,22,8,1846,522,1007,140,2,60,0,21,94,1430,335,885,94,0,44,0,10,62,401.4,234.8,410.1,182.7,438.4,196.1,304.6,130.7,314.6,116.5,204.5,416.6,123.6,309.6,,,172.2,373.8,1969,1483,1424
42069002025,42,069,Scranton Ward 19 District 03,Lackawanna,Scranton,City,113,022,08,113,22,8,1034,9,981,4,0,16,1,0,23,890,5,858,3,0,14,1,0,9,349.0,307.0,374.0,247.0,388.0,242.0,389.0,197.0,422.0,162.0,265.3,370.3,179.5,405.5,,,231.0,384.4,1167,937,924
42069001675,42,069,Scranton Ward 10 District 03,Lackawanna,Scranton,City,112,022,08,113,22,8,1780,140,1296,83,6,168,0,27,60,1530,102,1162,64,6,143,0,17,36,415.4,330.6,419.1,287.0,452.4,290.3,408.5,206.4,427.5,179.3,302.6,429.0,192.8,418.0,,,258.7,424.6,1610,1391,1298
42069001805,42,069,Scranton Ward 13 District 01,Lackawanna,Scranton,City,113,022,08,114,22,8,1620,287,1086,125,4,42,0,4,72,1301,166,961,90,3,36,0,3,42,435.0,266.0,433.0,225.0,471.0,216.0,425.0,142.0,422.0,138.0,235.7,446.3,140.0,423.5,,,197.4,437.2,1607,1264,1319
42069002130,42,069,Scranton Ward 21 District 03,Lackawanna,Scranton,City,113,022,08,114,22,8,2024,194,1666,46,0,45,0,7,66,1619,112,1394,32,0,36,0,1,44,555.4,446.3,584.5,353.1,669.3,323.9,578.6,272.9,614.9,238.6,374.4,603.1,255.7,596.8,,,327.0,600.6,1722,1366,1462
42069002110,42,069,Scranton Ward 21 District 01,Lackawanna,Scranton,City,113,022,08,114,22,8,1462,587,633,108,1,43,1,6,83,989,308,530,71,1,28,1,6,44,291.0,135.0,289.0,106.0,310.0,102.0,213.0,85.0,209.0,84.0,114.3,296.7,84.5,211.0,,,102.4,262.4,1575,1044,979
42069002195,42,069,Scranton Ward 23 District 02,Lackawanna,Scranton,City,113,022,08,114,22,8,1556,193,1184,111,0,14,0,3,51,1213,130,958,83,0,11,0,3,28,398.1,237.5,395.1,190.6,433.1,178.7,379.2,148.3,402.2,125.3,202.3,408.8,136.8,390.7,,,176.1,401.5,1472,1163,1340
42069001605,42,069,Scranton Ward 07,Lackawanna,Scranton,City,113,022,08,114,22,8,2823,481,1664,413,15,138,0,16,96,2346,348,1478,335,13,113,0,15,44,310.6,174.6,316.7,134.7,331.5,146.0,255.8,92.7,276.3,74.0,151.8,319.6,83.3,266.0,,,124.4,298.2,2467,2101,1985
42069002180,42,069,Scranton Ward 23 District 01,Lackawanna,Scranton,City,113,022,08,114,22,8,1490,104,1320,40,1,9,1,0,15,1323,83,1193,30,1,8,1,0,7,425.3,225.8,418.6,211.2,438.0,217.0,420.4,138.6,432.1,126.0,218.0,427.3,132.3,426.3,,,183.7,426.9,1661,1440,1501
42069001920,42,069,Scranton Ward 16 District 01,Lackawanna,Scranton,City,113,022,08,113,22,8,1778,99,1218,304,11,90,1,6,49,1619,79,1151,256,8,81,1,4,39,402.6,182.7,393.1,166.2,409.2,178.9,330.6,107.3,336.3,94.2,175.9,401.6,100.7,333.5,,,145.8,374.4,1143,1116,1046
42069001625,42,069,Scranton Ward 09 District 02,Lackawanna,Scranton,City,112,022,08,113,22,8,1703,217,848,131,9,405,0,27,66,1339,133,708,92,8,333,0,12,53,309.0,169.0,318.0,151.0,344.0,140.0,286.0,87.0,280.0,88.0,153.3,323.7,87.5,283.0,,,127.0,307.4,1803,1349,837
42069002275,42,069,South Abington District 03 District 02,Lackawanna,South Abington,Township,113,022,08,114,22,8,1519,39,1402,1,0,43,0,1,33,1231,28,1163,0,0,27,0,0,13,461.3,438.9,451.6,413.3,503.3,396.3,482.1,303.1,529.7,250.7,416.1,472.1,276.9,505.9,,,360.4,485.6,1626,1282,1238
42069002252,42,069,South Abington District 01 District 01,Lackawanna,South Abington,Township,113,022,08,114,22,8,2058,77,1681,56,0,145,0,13,86,1586,58,1343,43,0,94,0,12,36,440.0,479.0,399.0,499.0,438.0,471.0,438.0,354.0,459.0,335.0,483.0,425.7,344.5,448.5,,,427.6,434.8,2054,1596,1518
42069002300,42,069,Taylor Ward 02,Lackawanna,Taylor,Borough,114,022,08,118,22,8,1186,211,895,40,0,2,0,5,33,935,132,759,24,0,2,0,2,16,247.5,212.6,280.5,147.5,321.3,147.5,229.1,115.5,241.7,95.1,169.2,283.1,105.3,235.4,,,143.7,264.0,1143,878,880
42069002320,42,069,Taylor Ward 04,Lackawanna,Taylor,Borough,114,022,08,118,22,8,1465,221,1149,40,0,16,0,1,38,1201,143,995,31,0,14,0,1,17,402.0,393.0,420.0,303.0,512.0,266.0,368.0,259.0,405.0,219.0,320.7,444.7,239.0,386.5,,,288.0,421.4,1596,1295,1200
42069002295,42,069,Taylor Ward 01,Lackawanna,Taylor,Borough,114,022,08,118,22,8,738,89,589,29,0,9,0,1,21,589,43,495,24,0,8,0,1,18,135.0,125.0,135.0,94.0,160.0,95.0,136.0,72.0,144.0,62.0,104.7,143.3,67.0,140.0,,,89.6,142.0,677,542,542
42069002370,42,069,Throop Ward 02,Lackawanna,Throop,Borough,112,022,08,112,22,8,1044,30,939,6,0,7,0,6,56,879,21,806,4,0,6,0,4,38,286.0,270.3,301.6,201.8,391.1,156.1,296.5,160.9,305.4,146.3,209.4,326.2,153.6,301.0,,,187.1,316.1,997,811,730
42069002360,42,069,Throop Ward 01,Lackawanna,Throop,Borough,112,022,08,112,22,8,1345,29,1246,18,0,18,0,4,30,1080,23,1008,15,0,15,0,2,17,325.4,339.0,351.6,272.1,411.6,236.1,349.7,222.3,378.5,195.2,282.4,362.9,208.7,364.1,,,252.9,363.4,1351,1090,979
42069002400,42,069,VANDLING,Lackawanna,Vandling,Borough,114,022,08,112,40,8,730,23,658,4,2,3,0,3,37,590,17,536,4,2,3,0,2,26,153.1,184.3,175.8,146.5,196.6,139.9,165.4,122.9,174.9,111.5,156.9,175.2,117.2,170.1,,,141.0,173.2,751,584,520
42069002410,42,069,WEST ABINGTON,Lackawanna,West Abington,Township,117,022,08,118,22,8,300,3,279,0,0,0,0,1,17,253,3,242,0,0,0,0,0,8,83.0,102.0,79.0,104.0,83.0,106.0,87.0,84.0,90.0,82.0,104.0,81.7,83.0,88.5,,,95.6,84.4,250,212,182
42069001455,42,069,Scranton Ward 04 District 01,Lackawanna,Scranton,City,113,022,08,113,22,8,1638,317,1059,162,0,14,0,0,86,1252,207,872,108,0,13,0,0,52,331.0,238.0,327.0,181.0,388.0,164.0,297.0,141.0,297.0,138.0,194.3,348.7,139.5,297.0,,,172.4,328.0,1592,1229,1180
42069000370,42,069,Carbondale District Northeast,Lackawanna,Carbondale,Township,114,022,08,112,40,8,429,10,406,1,0,1,1,0,10,355,4,343,0,0,1,1,0,6,113.0,142.0,129.0,97.0,148.0,99.0,126.0,76.0,131.0,68.0,112.7,130.0,72.0,128.5,,,96.4,129.4,469,384,404
42069000390,42,069,Carbondale District South,Lackawanna,Carbondale,Township,114,022,08,112,40,8,400,11,379,1,0,4,0,0,5,338,7,324,0,0,4,0,0,3,88.0,102.0,93.0,70.0,112.0,65.0,96.0,50.0,100.0,45.0,79.0,97.7,47.5,98.0,,,66.4,97.8,444,359,319
42069000440,42,069,Clarks Summit District 04,Lackawanna,Clarks Summit,Borough,114,022,08,114,22,8,1298,57,1183,12,0,21,0,0,25,1060,41,977,9,0,17,0,0,16,401.9,388.6,391.2,371.9,436.6,361.9,403.2,296.4,437.5,263.1,374.1,409.9,279.7,420.4,,,336.4,414.1,1380,1089,1134
42069000420,42,069,Clarks Summit District 02,Lackawanna,Clarks Summit,Borough,114,022,08,114,22,8,1491,30,1380,3,1,28,0,5,44,1181,18,1117,2,1,23,0,4,16,377.8,401.1,374.9,384.4,431.5,366.6,402.3,329.7,430.1,308.6,384.0,394.7,319.2,416.2,,,358.1,403.3,1442,1126,1165
42069000450,42,069,CLIFTON,Lackawanna,Clifton,Township,118,022,08,113,40,8,1493,101,1319,26,0,6,0,7,34,1223,70,1099,19,0,5,0,7,23,208.6,466.6,227.6,405.6,260.6,417.6,232.6,342.4,242.6,329.4,429.9,232.2,335.9,237.6,,,392.3,234.4,1480,1188,1027
42069000470,42,069,DALTON,Lackawanna,Dalton,Borough,117,022,08,118,22,8,1284,34,1194,11,0,8,0,6,31,1064,25,1001,9,0,5,0,5,19,372.0,366.0,357.0,358.0,387.0,358.0,375.0,290.0,395.0,264.0,360.7,372.0,277.0,385.0,,,327.2,377.2,1234,964,995
42069000550,42,069,Dickson City Ward 03 District 02,Lackawanna,Dickson City,Borough,114,022,08,114,22,8,1001,34,910,20,0,10,0,0,27,826,20,780,8,0,9,0,0,9,286.4,265.3,294.4,210.5,346.9,192.1,269.0,180.3,288.4,155.0,222.6,309.2,167.6,278.7,,,200.6,297.0,982,775,702
42069000540,42,069,Dickson City Ward 03 District 01,Lackawanna,Dickson City,Borough,114,022,08,114,22,8,780,27,711,7,1,12,0,2,20,635,14,594,5,1,8,0,2,11,177.8,189.7,190.8,134.6,229.9,135.3,160.8,115.6,164.9,107.6,153.2,199.5,111.6,162.9,,,136.6,184.8,844,688,612
42069000480,42,069,Dickson City Ward 01 District 01,Lackawanna,Dickson City,Borough,114,022,08,114,22,8,911,36,796,31,0,26,0,1,21,767,26,681,24,0,19,0,1,16,218.4,213.8,229.4,176.2,266.1,157.8,209.2,140.4,220.2,126.6,182.6,238.0,133.5,214.7,,,163.0,228.7,859,706,678
42069000595,42,069,Dunmore Ward 01 District 02,Lackawanna,Dunmore,Borough,112,022,08,112,22,8,1423,54,1274,14,0,40,0,14,27,1233,32,1123,14,0,33,0,9,22,470.8,347.7,487.1,289.1,549.8,240.6,471.7,229.9,503.8,197.6,292.5,502.6,213.7,487.7,,,261.0,496.6,1439,1186,1063
42069000670,42,069,Dunmore Ward 03 District 02,Lackawanna,Dunmore,Borough,112,022,08,112,22,8,905,51,750,25,2,44,0,2,31,755,33,645,17,2,39,0,2,17,259.0,179.0,289.0,118.0,315.0,127.0,229.0,106.0,233.0,102.0,141.3,287.7,104.0,231.0,,,126.4,265.0,882,721,696
42069000665,42,069,Dunmore Ward 03 District 01,Lackawanna,Dunmore,Borough,112,022,08,112,22,8,1221,90,1062,31,0,16,0,2,20,1013,51,910,29,0,11,0,2,10,350.0,276.0,360.0,214.0,410.0,204.0,353.0,169.0,367.0,150.0,231.3,373.3,159.5,360.0,,,202.6,368.0,1195,974,925
42069000635,42,069,Dunmore Ward 02 District 02,Lackawanna,Dunmore,Borough,112,022,08,112,22,8,1433,65,1303,17,4,13,0,1,30,1205,47,1118,13,4,6,0,1,16,404.1,299.5,412.0,256.9,480.7,218.7,425.9,200.9,453.1,167.0,258.4,432.3,183.9,439.5,,,228.6,435.2,1356,1125,1258
42069000600,42,069,Dunmore Ward 01 District 03,Lackawanna,Dunmore,Borough,112,022,08,112,22,8,1514,59,1365,17,0,49,0,0,24,1231,37,1126,11,0,36,0,0,21,485.0,391.9,497.9,331.0,562.5,297.8,529.3,245.3,545.9,213.0,340.3,515.1,229.1,537.6,,,295.8,524.1,1528,1238,1036
42069000720,42,069,Dunmore Ward 06 District 02,Lackawanna,Dunmore,Borough,112,022,08,112,22,8,916,32,828,14,1,14,1,3,23,731,19,672,9,1,11,1,3,15,291.3,179.4,297.7,164.1,317.0,154.5,346.0,103.0,353.2,90.1,166.0,302.0,96.6,349.6,,,138.2,321.0,893,688,603
42069000745,42,069,Dunmore Ward 06 District 04,Lackawanna,Dunmore,Borough,112,022,08,112,22,8,739,23,661,25,0,3,0,4,23,593,14,542,18,0,1,0,4,14,261.0,169.0,263.0,149.0,286.0,138.0,272.0,113.0,289.0,93.0,152.0,270.0,103.0,280.5,,,132.4,274.2,743,571,496
42069000760,42,069,ELMHURST,Lackawanna,Elmhurst,Township,118,022,08,113,40,8,842,10,788,6,0,7,0,2,29,698,10,661,6,0,2,0,2,17,178.0,232.0,180.0,209.0,212.0,197.0,184.0,165.0,199.0,149.0,212.7,190.0,157.0,191.5,,,190.4,190.6,894,727,785
42069000790,42,069,Fell District 03,Lackawanna,Fell,Township,114,022,08,112,40,8,625,18,566,2,1,3,0,3,32,483,10,455,2,1,3,0,0,12,112.5,124.2,120.3,108.7,145.9,96.4,108.8,63.2,109.7,61.4,109.8,126.2,62.3,109.2,,,90.8,119.4,551,444,414
42069000780,42,069,Fell District 02,Lackawanna,Fell,Township,114,022,08,112,40,8,844,62,732,5,4,4,0,3,34,649,39,574,5,4,2,0,3,22,144.4,213.8,162.7,172.3,187.5,163.9,130.3,143.9,136.4,131.9,183.4,164.9,137.9,133.3,,,165.2,152.3,863,676,515
42069000820,42,069,GREENFIELD,Lackawanna,Greenfield,Township,114,022,08,114,22,8,2260,38,2160,6,0,7,0,7,42,1814,21,1755,5,0,7,0,3,23,409.0,793.0,462.0,655.0,547.0,626.0,465.0,547.0,517.0,496.0,691.3,472.7,521.5,491.0,,,623.4,480.0,2105,1641,1850
42069000850,42,069,Jermyn Ward 02,Lackawanna,Jermyn,Borough,114,022,08,112,40,8,887,40,803,14,0,4,0,2,24,707,18,661,14,0,3,0,2,9,187.8,242.0,207.5,190.6,234.4,192.2,181.4,146.3,194.5,130.1,208.3,209.9,138.2,187.9,,,180.2,201.1,921,720,758
42069000840,42,069,Jermyn Ward 01,Lackawanna,Jermyn,Borough,114,022,08,112,40,8,580,22,519,5,0,1,0,2,31,476,14,432,5,0,1,0,2,22,105.0,143.0,126.0,104.0,144.0,109.0,115.0,91.0,123.0,82.0,118.7,125.0,86.5,119.0,,,105.8,122.6,589,460,487
42069000875,42,069,Jessup Ward 01 District 01,Lackawanna,Jessup,Borough,112,022,08,112,40,8,1046,32,940,15,6,8,0,4,41,870,12,802,8,6,7,0,2,33,379.1,301.5,390.4,252.6,466.0,203.5,386.5,205.9,425.7,161.6,252.5,411.8,183.8,406.1,,,225.0,409.5,1140,934,753
42069000895,42,069,Jessup Ward 02 District 01,Lackawanna,Jessup,Borough,112,022,08,112,40,8,1265,44,1172,10,2,5,0,3,29,1036,28,975,6,0,5,0,2,20,362.7,307.2,388.0,233.9,433.1,221.7,374.9,220.8,407.8,177.6,254.3,394.6,199.2,391.3,,,232.3,393.3,1300,1041,1120
42069000940,42,069,LA PLUME,Lackawanna,La Plume,Township,117,022,08,118,22,8,476,6,449,5,0,5,0,0,11,386,3,368,5,0,3,0,0,7,76.0,118.0,83.0,106.0,97.0,109.0,92.0,88.0,93.0,83.0,111.0,85.3,85.5,92.5,,,100.8,88.2,602,460,421
42069000970,42,069,Mayfield Ward 01,Lackawanna,Mayfield,Borough,114,022,08,112,40,8,542,11,504,15,0,2,0,0,10,438,10,412,7,0,2,0,0,7,107.9,168.1,127.3,118.6,152.6,115.6,120.5,83.6,125.4,77.8,134.1,129.2,80.7,122.9,,,112.8,126.7,554,428,373
42069000980,42,069,Mayfield Ward 02,Lackawanna,Mayfield,Borough,114,022,08,112,40,8,768,22,709,6,2,1,0,2,26,634,12,595,6,2,1,0,2,16,172.6,228.1,184.2,190.2,241.4,156.8,173.0,167.8,201.3,135.4,191.7,199.4,151.6,187.2,,,175.6,194.5,795,609,578
42069001020,42,069,Moosic Ward 03,Lackawanna,Moosic,Borough,114,022,08,118,22,8,1237,155,960,11,0,60,0,1,50,945,93,774,5,0,43,0,1,29,261.6,278.8,284.5,217.4,320.8,209.3,254.0,190.8,268.5,172.9,235.2,289.0,181.8,261.2,,,213.8,277.9,1177,925,925
42069001010,42,069,Moosic Ward 02,Lackawanna,Moosic,Borough,114,022,08,118,22,8,2039,133,1758,39,1,72,0,2,34,1710,85,1505,32,1,63,0,2,22,494.8,596.0,522.9,520.4,589.9,456.5,483.8,429.7,520.6,381.8,524.3,535.9,405.7,502.2,,,476.9,522.4,1818,1440,1455
42069001060,42,069,NEWTON,Lackawanna,Newton,Township,114,022,08,118,22,8,2816,54,2642,15,2,27,0,9,67,2249,27,2135,15,2,21,0,6,43,554.2,946.8,534.4,888.3,606.7,866.5,555.2,707.8,582.9,668.2,900.5,565.1,688.0,569.0,,,815.5,566.7,2846,2231,2260
42069001110,42,069,Old Forge Ward 04,Lackawanna,Old Forge,Borough,114,022,08,118,22,8,1013,35,952,5,0,4,0,1,16,834,26,788,3,0,3,0,1,13,250.8,282.8,268.3,215.9,302.4,209.8,271.8,182.6,290.4,162.8,236.2,273.8,172.7,281.1,,,210.8,276.7,872,721,678
42069001130,42,069,Old Forge Ward 06 District 01,Lackawanna,Old Forge,Borough,114,022,08,118,22,8,1030,91,876,18,1,7,0,2,35,812,64,708,9,1,3,0,1,26,231.1,252.8,243.1,203.4,270.6,191.2,209.0,177.8,224.0,157.6,215.8,248.2,167.7,216.5,,,196.6,235.5,999,795,810
42069001090,42,069,Old Forge Ward 02,Lackawanna,Old Forge,Borough,114,022,08,118,22,8,1164,83,1030,9,0,19,0,4,19,924,39,848,6,0,15,0,0,16,276.0,311.7,303.0,235.2,336.6,235.9,254.8,205.4,266.0,195.2,260.9,305.2,200.3,260.4,,,236.7,287.3,1214,998,883
42069001100,42,069,Old Forge Ward 03,Lackawanna,Old Forge,Borough,114,022,08,118,22,8,1729,77,1571,24,1,28,0,0,28,1404,46,1307,18,1,21,0,0,11,398.0,471.1,414.6,387.3,492.0,343.4,403.6,315.6,424.8,286.8,400.6,434.9,301.2,414.2,,,360.8,426.6,1742,1451,1499
42069001175,42,069,Olyphant Ward 02,Lackawanna,Olyphant,Borough,112,022,08,112,40,8,954,69,808,14,0,5,0,2,56,816,44,721,14,0,1,0,0,36,262.4,243.0,284.7,187.1,308.2,197.0,246.5,132.4,265.6,108.2,209.0,285.1,120.3,256.1,,,173.5,273.5,975,838,783
42069001230,42,069,Olyphant Ward 04 District 01,Lackawanna,Olyphant,Borough,112,022,08,112,40,8,1086,18,1010,3,0,19,1,1,34,842,7,788,3,0,16,1,1,26,294.3,302.8,314.9,251.4,384.0,210.0,317.6,216.3,353.3,174.6,254.8,331.1,195.5,335.5,,,231.0,332.8,935,748,646
42069001270,42,069,Ransom District 03,Lackawanna,Ransom,Township,114,022,08,118,22,8,441,6,413,4,0,3,0,3,12,367,6,347,2,0,3,0,0,9,97.9,138.0,107.2,121.4,113.2,129.3,100.0,100.0,103.2,92.8,129.6,106.1,96.4,101.6,,,116.3,104.3,507,411,422
